Code;Libellé;Taux d'équipements socio-culturels pour 10 000 habitants 2023;Taux d'équipements sportifs pour 1 000 habitants 2023;Nombre d'équipements sportifs 2023;Nombre d'équipements socio-culturels 2023;Nombre de licenciés sportifs pour 100 habitants 2021
70311;Luxeuil-les-Bains;4.5;3.8;25.0;3.0;19.0
70482;Scey-sur-Saône-et-Saint-Albin;13.0;7.8;12.0;2.0;26.2
71176;Digoin;2.6;3.7;28.0;2.0;16.2
71230;Gueugnon;4.5;4.3;29.0;3.0;17.3
71263;Louhans;6.2;4.5;29.0;4.0;20.0
72050;Brûlon;0.0;12.4;19.0;0.0;16.8
72168;Loué;4.8;7.8;16.0;1.0;19.3
72176;Le Lude;9.8;8.5;35.0;4.0;16.0
72269;Saint-Calais;9.6;8.3;26.0;3.0;18.9
72276;Saint-Cosme-en-Vairais;5.3;5.3;10.0;1.0;18.2
72329;Savigné-l'Évêque;2.5;3.4;14.0;1.0;22.3
72373;Vibraye;4.0;8.4;21.0;1.0;19.7
73054;Bourg-Saint-Maurice;5.6;4.5;32.0;4.0;30.5
73157;Modane;6.6;6.6;20.0;2.0;24.7
73181;Moûtiers;8.7;1.2;4.0;3.0;21.4
73204;Le Pont-de-Beauvoisin;9.7;1.0;2.0;2.0;15.1
73215;Valgelon-La Rochette;2.4;3.4;14.0;1.0;25.4
73248;Saint-Jean-de-Maurienne;2.6;2.4;18.0;2.0;25.7
74043;Bons-en-Chablais;1.7;1.0;6.0;1.0;20.0
74096;Cruseilles;4.3;2.1;10.0;2.0;32.8
74123;Faverges-Seythenex;2.6;2.6;20.0;2.0;20.8
74280;Thônes;4.5;3.2;21.0;3.0;35.6
74282;Fillière;6.3;2.5;24.0;6.0;29.7
76222;Duclair;2.5;4.2;17.0;1.0;24.0
76495;Pavilly;0.0;3.7;23.0;0.0;14.4
76709;Le Trait;4.1;2.5;12.0;2.0;10.2
77142;Crécy-la-Chapelle;6.3;2.9;14.0;3.0;19.9
77182;La Ferté-Gaucher;2.1;3.3;16.0;1.0;11.2
77183;La Ferté-sous-Jouarre;1.0;2.7;26.0;1.0;15.9
77385;Rebais;4.4;2.6;6.0;1.0;16.9
78003;Ablis;2.8;2.8;10.0;1.0;19.5
78255;Freneuse;2.3;1.6;7.0;1.0;12.8
79057;Brioux-sur-Boutonne;6.9;9.0;13.0;1.0;26.9
79101;Coulonges-sur-l'Autize;4.3;4.7;11.0;1.0;26.5
79170;Mauzé-sur-le-Mignon;3.5;5.2;15.0;1.0;18.4
79270;Saint-Maixent-l'École;1.4;5.2;38.0;1.0;15.2
80013;Airaines;4.3;3.4;8.0;1.0;14.2
80186;Chaulnes;5.0;6.5;13.0;1.0;25.6
80211;Conty;5.5;6.6;12.0;1.0;22.2
80253;Doullens;8.5;5.1;30.0;5.0;14.9
80585;Nesle;4.3;4.8;11.0;1.0;19.3
81192;Murat-sur-Vèbre;11.5;3.5;3.0;1.0;6.9
82037;Caussade;4.4;5.6;38.0;3.0;18.7
82038;Caylus;13.4;2.7;4.0;2.0;11.3
82042;Cazes-Mondenard;8.3;5.0;6.0;1.0;14.6
83007;Aups;4.3;4.3;10.0;1.0;20.6
83016;Le Beausset;1.0;1.6;16.0;1.0;20.2
83086;Le Muy;1.1;2.4;23.0;1.0;15.1
84123;Sault;14.7;7.4;10.0;2.0;21.1
85020;Benet;2.5;3.5;14.0;1.0;26.0
85051;Chantonnay;4.7;3.4;29.0;4.0;29.7
85070;Coëx;3.0;2.7;9.0;1.0;23.0
85222;Saint-Gilles-Croix-de-Vie;2.5;3.5;28.0;2.0;29.0
86140;Lussac-les-Châteaux;8.8;3.5;8.0;2.0;22.0
86160;Mirebeau;4.7;4.7;10.0;1.0;16.2
87032;Châlus;6.1;4.3;7.0;1.0;13.0
87041;Châteauponsac;9.8;2.9;6.0;2.0;14.6
87154;Saint-Junien;3.5;2.9;33.0;4.0;22.4
88090;Charmes;2.2;3.7;17.0;1.0;13.4
88349;Plainfaing;0.0;2.5;4.0;0.0;11.8
88367;Rambervillers;2.0;3.4;17.0;1.0;14.8
88530;Xertigny;3.9;8.9;23.0;1.0;14.2
89025;Avallon;9.4;4.5;29.0;6.0;17.1
89368;Saint-Sauveur-en-Puisaye;33.5;10.1;9.0;3.0;15.1
89419;Toucy;7.7;6.6;17.0;2.0;23.3
90052;Giromagny;6.9;5.5;16.0;2.0;15.7
91111;Briis-sous-Forges;5.9;3.5;12.0;2.0;26.5
97117;Le Moule;1.8;1.8;39.0;4.0;14.1
97227;Sainte-Luce;1.1;2.1;20.0;1.0;14.3
97228;Sainte-Marie;0.7;2.3;34.0;1.0;10.1
97353;Maripasoula;1.0;0.7;7.0;1.0;1.3
97362;Papaichton;1.8;0.4;2.0;1.0;1.8
97404;L'Étang-Salé;1.5;3.4;46.0;2.0;21.6
97419;Sainte-Rose;1.6;3.7;23.0;1.0;10.1
97423;Les Trois-Bassins;1.4;4.0;28.0;1.0;17.5
;;;;;;
01143;Divonne-les-Bains;2.0;3.0;30.0;2.0;25.9
01173;Gex;1.5;1.4;18.0;2.0;21.1
01388;Saint-Trivier-de-Courtes;9.0;7.2;8.0;1.0;19.3
02018;Anizy-le-Grand;3.9;7.0;18.0;1.0;18.3
02095;Bohain-en-Vermandois;5.3;3.3;19.0;3.0;10.0
02334;Fresnoy-le-Grand;3.4;4.1;12.0;1.0;12.4
02558;Le Nouvion-en-Thiérache;4.0;6.3;16.0;1.0;11.3
02666;Rozoy-sur-Serre;10.3;6.2;6.0;1.0;20.1
03084;Cosne-d'Allier;4.9;6.4;13.0;1.0;24.1
03102;Dompierre-sur-Besbre;6.6;5.0;15.0;2.0;18.7
03186;Montmarault;6.6;5.9;9.0;1.0;17.4
03236;Saint-Germain-des-Fossés;2.7;4.1;15.0;1.0;15.1
03254;Saint-Pourçain-sur-Sioule;3.9;3.1;16.0;2.0;22.0
03292;Tronget;11.3;4.5;4.0;1.0;43.9
04008;Annot;9.8;8.8;9.0;1.0;15.3
04173;Saint-André-les-Alpes;9.9;18.7;19.0;1.0;30.9
04205;Seyne;0.0;9.5;13.0;0.0;24.8
05040;Chorges;3.2;10.7;33.0;1.0;27.6
05170;Tallard;4.4;8.3;19.0;1.0;28.3
06099;Puget-Théniers;5.5;5.5;10.0;1.0;13.9
07346;Viviers;2.7;1.9;7.0;1.0;17.6
08025;Attigny;9.0;2.7;3.0;1.0;26.3
08090;Carignan;7.0;4.5;13.0;2.0;14.5
08190;Givet;4.7;4.9;31.0;3.0;12.5
08302;Monthermé;4.6;5.9;13.0;1.0;17.7
08367;Rocroi;4.4;4.0;9.0;1.0;14.4
09032;Ax-les-Thermes;15.6;13.2;17.0;2.0;29.5
09160;Lavelanet;6.6;3.8;23.0;4.0;14.1
09194;Mirepoix;6.4;3.9;12.0;2.0;33.0
09261;Saint-Girons;3.1;3.7;24.0;2.0;23.3
09282;Saverdun;4.2;2.7;13.0;2.0;23.3
10420;Villenauxe-la-Grande;3.7;3.0;8.0;1.0;8.1
12056;Baraqueville;6.3;5.4;17.0;2.0;37.9
12119;Laguiole;8.1;7.3;9.0;1.0;28.4
12169;Naucelle;4.9;7.9;16.0;1.0;29.2
13027;Châteaurenard;1.9;2.0;32.0;3.0;20.9
13078;Port-Saint-Louis-du-Rhône;4.8;2.9;24.0;4.0;12.0
14100;Bretteville-sur-Laize;10.5;6.3;12.0;2.0;19.8
14257;Évrecy;5.0;3.5;7.0;1.0;24.3
14258;Falaise;6.4;4.3;34.0;5.0;20.4
14370;Le Molay-Littry;9.9;2.3;7.0;3.0;16.2
14384;Luc-sur-Mer;3.1;4.3;14.0;1.0;29.5
14488;Ouistreham;2.1;3.4;32.0;2.0;20.9
14516;Potigny;4.8;3.9;8.0;1.0;17.7
14658;Noues de Sienne;2.3;3.9;17.0;1.0;12.6
15054;Condat;10.2;7.1;7.0;1.0;18.4
15094;Laroquebrou;12.4;2.5;2.0;1.0;18.8
15122;Maurs;4.7;5.2;11.0;1.0;20.7
15152;Pierrefort;11.0;11.0;10.0;1.0;16.2
15162;Riom-ès-Montagnes;8.1;4.5;11.0;2.0;21.7
15221;Sansac-de-Marmiesse;0.0;3.0;4.0;0.0;28.6
15255;Vézac;7.9;3.9;5.0;1.0;32.4
16090;Châteauneuf-sur-Charente;2.8;3.4;12.0;1.0;16.3
16167;Jarnac;4.5;3.1;14.0;2.0;21.7
17218;Marans;4.4;4.7;21.0;2.0;30.1
17241;Montguyon;12.8;4.5;7.0;2.0;22.0
17309;Saint-Aigulin;5.3;5.8;11.0;1.0;21.2
17385;Saint-Pierre-d'Oléron;6.1;2.7;18.0;4.0;18.8
17434;Surgères;2.9;2.6;18.0;2.0;19.5
18015;Aubigny-sur-Nère;3.6;3.6;20.0;2.0;20.6
18109;Henrichemont;5.8;6.4;11.0;1.0;15.2
19010;Argentat-sur-Dordogne;10.4;5.5;16.0;3.0;23.2
19019;Beaulieu-sur-Dordogne;15.5;5.4;7.0;2.0;21.7
19023;Beynat;8.0;10.4;13.0;1.0;36.5
19073;Égletons;7.0;7.5;32.0;3.0;18.7
19269;Treignac;7.9;7.9;10.0;1.0;23.9
19275;Ussel;6.5;3.9;36.0;6.0;26.3
21023;Arnay-le-Duc;7.3;5.8;8.0;1.0;17.0
21038;Auxonne;3.9;3.9;30.0;3.0;18.4
21317;Is-sur-Tille;2.3;5.0;22.0;1.0;23.4
21584;Saulieu;12.8;5.5;13.0;3.0;12.4
22203;Plœuc-L'Hermitage;4.9;5.1;21.0;2.0;22.0
22206;Châtelaudren-Plouagat;2.5;2.5;10.0;1.0;23.7
22266;Rostrenen;6.4;6.7;21.0;2.0;21.4
23021;Bénévent-l'Abbaye;13.1;7.9;6.0;1.0;33.9
23067;La Courtine;25.1;15.0;12.0;2.0;8.4
23093;Gouzon;6.4;4.5;7.0;1.0;25.3
23247;Saint-Vaury;5.8;12.1;21.0;1.0;32.7
24035;Pays de Belvès;7.5;6.0;8.0;1.0;26.0
24064;Brantôme en Périgord;10.8;3.0;11.0;4.0;15.2
24299;Mussidan;14.3;3.6;10.0;4.0;15.3
24352;Ribérac;5.2;6.3;24.0;2.0;17.0
24376;Saint Aulaye-Puymangou;14.1;7.7;11.0;2.0;21.1
24547;Terrasson-Lavilledieu;6.4;5.3;33.0;4.0;12.9
24550;Thenon;8.0;7.2;9.0;1.0;21.0
25259;Frasne;5.2;5.7;11.0;1.0;26.1
25463;Pont-de-Roide-Vermondans;4.9;5.1;21.0;2.0;16.6
26108;Crest;2.3;2.4;21.0;2.0;22.6
26220;Nyons;4.5;2.4;16.0;3.0;12.4
26301;Saint-Donat-sur-l'Herbasse;4.7;3.5;15.0;2.0;22.4
27049;Mesnil-en-Ouche;2.2;4.5;20.0;1.0;15.4
27065;Beuzeville;2.1;3.0;14.0;1.0;14.4
27165;Conches-en-Ouche;6.1;3.2;16.0;3.0;15.4
27170;Cormeilles;0.0;8.4;10.0;0.0;24.5
27230;Ézy-sur-Eure;2.7;2.7;10.0;1.0;15.6
27428;Le Neubourg;7.1;4.9;21.0;3.0;18.1
27467;Pont-Audemer;7.1;3.8;38.0;7.0;30.8
28140;Épernon;5.4;2.5;14.0;3.0;14.7
28373;Senonches;6.7;3.3;10.0;2.0;14.4
28393;Tremblay-les-Villages;4.5;4.9;11.0;1.0;17.6
29026;Châteaulin;5.8;7.6;39.0;3.0;16.9
29027;Châteauneuf-du-Faou;2.7;4.1;15.0;1.0;17.1
29042;Crozon;2.7;4.6;34.0;2.0;22.1
29055;Le Folgoët;3.1;1.9;6.0;1.0;28.5
29081;Huelgoat;14.2;6.4;9.0;2.0;13.7
29103;Landerneau;1.9;2.6;41.0;3.0;29.7
29210;Plouvorn;3.5;4.2;12.0;1.0;29.9
29241;Rosporden;2.6;2.9;22.0;2.0;19.0
2B298;Saint-Florent;11.8;5.3;9.0;2.0;25.3
30062;Calvisson;3.4;1.9;11.0;2.0;23.8
30202;Pont-Saint-Esprit;2.9;1.9;20.0;3.0;17.3
30221;Roquemaure;1.8;2.7;15.0;1.0;18.7
30258;Saint-Gilles;2.8;1.8;25.0;4.0;14.7
30269;Saint-Jean-du-Gard;8.2;7.4;18.0;2.0;16.5
31080;Boulogne-sur-Gesse;12.1;6.0;10.0;2.0;22.1
31098;Cadours;9.1;12.7;14.0;1.0;28.2
31135;Cazères;4.2;3.6;17.0;2.0;16.5
31202;Fronton;3.1;3.9;25.0;2.0;26.2
32096;Cazaubon;12.0;11.4;19.0;2.0;17.0
32242;Masseube;13.3;14.0;21.0;2.0;25.3
32370;Saint-Clar;9.5;9.5;10.0;1.0;25.6
33058;Blaye;6.1;3.5;17.0;3.0;18.3
33138;Coutras;1.2;1.6;14.0;1.0;16.2
33314;Pauillac;3.9;4.5;23.0;2.0;17.3
34028;Bédarieux;5.2;4.4;25.0;3.0;23.4
34143;Loupian;4.5;5.0;11.0;1.0;20.8
35162;Louvigné-du-Désert;3.0;2.7;9.0;1.0;20.3
35177;La Mézière;4.1;1.0;5.0;2.0;31.1
35251;Saint-Aubin-d'Aubigné;2.4;3.2;13.0;1.0;30.6
36018;Le Blanc;4.8;7.9;49.0;3.0;17.5
36192;Saint-Gaultier;5.8;8.1;14.0;1.0;17.9
37027;Bléré;1.9;4.2;22.0;1.0;21.9
37062;Château-la-Vallière;5.8;6.4;11.0;1.0;20.3
38315;Le Pont-de-Beauvoisin;5.6;5.6;20.0;2.0;32.2
38412;Saint-Laurent-du-Pont;4.4;2.7;12.0;2.0;24.9
39434;Poligny;7.5;4.2;17.0;3.0;18.5
40117;Grenade-sur-l'Adour;4.1;5.7;14.0;1.0;25.7
40201;Mugron;15.0;7.5;10.0;2.0;25.8
41149;Montoire-sur-le-Loir;2.7;4.3;16.0;1.0;22.5
41154;Morée;9.2;7.4;8.0;1.0;22.8
42019;Boën-sur-Lignon;6.6;5.3;16.0;2.0;18.9
42023;Bourg-Argental;10.2;3.4;10.0;3.0;21.9
42059;Chazelles-sur-Lyon;3.7;3.1;17.0;2.0;22.2
42094;Feurs;3.6;2.9;24.0;3.0;21.5
42168;Pélussin;5.4;4.6;17.0;2.0;24.4
42230;Saint-Germain-Laval;12.4;4.3;7.0;2.0;19.3
42249;Saint-Just-la-Pendue;6.0;3.6;6.0;1.0;13.9
43016;Auzon;11.0;4.4;4.0;1.0;17.5
43042;Cayres;14.3;8.6;6.0;1.0;13.3
43087;Dunières;7.5;3.4;9.0;2.0;22.3
43148;Paulhaguet;11.6;6.9;6.0;1.0;17.5
43154;Pradelles;18.3;11.0;6.0;1.0;12.0
43162;Retournac;10.0;4.4;13.0;3.0;16.0
44003;Ancenis-Saint-Géréon;2.7;5.6;62.0;3.0;28.9
44069;Guérande;3.1;2.7;43.0;5.0;33.4
44110;Nort-sur-Erdre;3.3;2.8;26.0;3.0;30.4
44131;Pornic;1.8;2.7;45.0;3.0;26.9
44154;Saint-Brevin-les-Pins;1.4;3.0;43.0;2.0;24.3
44188;Saint-Philbert-de-Grand-Lieu;2.2;2.9;27.0;2.0;31.6
45085;Châtillon-Coligny;10.7;7.5;14.0;2.0;8.4
45191;Le Malesherbois;1.2;2.4;19.0;1.0;13.3
45248;Patay;4.4;4.8;11.0;1.0;20.5
46127;Gourdon;5.1;4.5;18.0;2.0;20.6
46143;Lacapelle-Marival;7.8;8.6;11.0;1.0;21.8
46297;Salviac;8.3;6.6;8.0;1.0;15.2
47057;Castillonnès;14.6;6.6;9.0;2.0;23.9
47252;Sainte-Livrade-sur-Lot;6.2;1.8;12.0;4.0;20.4
47324;Villeréal;7.8;3.1;4.0;1.0;20.9
48034;La Canourgue;4.8;4.8;10.0;1.0;40.8
48038;Bel-Air-Val-d'Ance;18.3;7.3;4.0;1.0;18.8
48146;Gorges du Tarn Causses;11.0;14.4;13.0;1.0;18.9
49127;Durtal;3.0;6.0;20.0;1.0;21.0
50025;Avranches;3.9;4.6;47.0;4.0;24.5
50341;Montebourg;4.9;2.9;6.0;1.0;14.5
50394;Périers;4.5;4.0;9.0;1.0;17.4
50410;Pontorson;2.3;4.1;18.0;1.0;13.9
50484;Saint-Hilaire-du-Harcouët;3.5;4.5;26.0;2.0;14.8
50565;Sartilly-Baie-Bocage;3.5;4.2;12.0;1.0;21.6
50582;Sourdeval;3.2;3.9;12.0;1.0;15.0
50591;Le Teilleul;6.0;3.0;5.0;1.0;16.9
50615;Valognes;4.4;2.5;17.0;3.0;21.6
51217;Dormans;3.4;7.5;22.0;1.0;12.0
51248;Fère-Champenoise;4.6;5.5;12.0;1.0;16.5
51380;Montmirail;5.6;5.6;20.0;2.0;15.9
51535;Sézanne;4.2;4.2;20.0;2.0;20.2
52017;Arc-en-Barrois;13.8;11.1;8.0;1.0;12.1
52060;Bourbonne-les-Bains;15.2;6.6;13.0;3.0;14.7
52093;Chalindrey;4.2;4.6;11.0;1.0;12.8
52211;Froncles;7.1;5.7;8.0;1.0;16.0
52250;Joinville;10.0;7.0;21.0;3.0;12.3
52331;La Porte du Der;4.5;5.4;12.0;1.0;24.8
52550;Wassy;3.6;4.7;13.0;1.0;18.5
53097;Évron;4.6;5.0;43.0;4.0;27.5
53182;Port-Brillet;5.6;5.0;9.0;1.0;27.6
54076;Blainville-sur-l'Eau;5.1;2.8;11.0;2.0;17.6
54099;Val de Briey;2.5;6.7;54.0;2.0;19.5
54273;Jarny;3.7;3.3;27.0;3.0;17.3
54280;Jœuf;3.0;2.9;19.0;2.0;12.9
54431;Pont-à-Mousson;2.1;4.4;63.0;3.0;22.1
55291;Ligny-en-Barrois;2.6;2.8;11.0;1.0;15.3
56007;Auray;2.8;2.8;39.0;4.0;25.0
56061;La Gacilly;7.5;7.8;31.0;3.0;25.8
56066;Gourin;5.3;6.6;25.0;2.0;23.8
56083;Hennebont;1.9;3.2;50.0;3.0;22.2
56147;Nivillac;2.1;4.0;19.0;1.0;30.6
56195;La Roche-Bernard;28.8;7.2;5.0;2.0;25.4
57106;Bouzonville;2.5;4.8;19.0;1.0;19.0
58079;Clamecy;8.3;6.4;23.0;3.0;19.8
58131;Guérigny;4.0;3.6;9.0;1.0;22.9
58232;Saint-Benin-d'Azy;7.9;5.5;7.0;1.0;32.2
58250;Saint-Léger-des-Vignes;5.6;3.9;7.0;1.0;17.6
59008;Aniche;2.0;2.3;23.0;2.0;10.7
59139;Caudry;3.6;2.1;30.0;5.0;11.8
59574;Somain;0.8;2.4;28.0;1.0;11.5
60029;Auneuil;7.0;3.5;10.0;2.0;30.5
60439;Mouy;1.9;3.4;18.0;1.0;14.8
61007;Athis-Val de Rouvre;7.1;3.8;16.0;3.0;18.6
61074;Carrouges;31.7;7.9;5.0;2.0;18.5
61494;Trun;8.2;5.7;7.0;1.0;20.9
62014;Aire-sur-la-Lys;3.1;1.9;18.0;3.0;19.1
62060;Auxi-le-Château;3.9;5.5;14.0;1.0;11.3
62080;Bapaume;2.7;3.5;13.0;1.0;11.5
62215;Carvin;0.6;2.2;38.0;1.0;16.1
62560;Marquise;2.0;4.1;21.0;1.0;22.9
62563;Mazingarbe;1.2;2.4;19.0;1.0;13.9
62667;Le Portel;2.2;1.7;15.0;2.0;11.5
63001;Aigueperse;3.6;2.5;7.0;1.0;21.1
63050;Brassac-les-Mines;3.0;5.0;17.0;1.0;14.5
63080;Champeix;7.0;3.5;5.0;1.0;32.5
63195;Lezoux;4.8;1.6;10.0;3.0;16.8
63210;Maringues;3.2;5.1;16.0;1.0;22.4
63470;Volvic;4.3;4.3;20.0;2.0;33.4
64256;Hasparren;4.0;4.1;31.0;3.0;27.7
64320;Laruns;16.9;12.7;15.0;2.0;29.1
64422;Oloron-Sainte-Marie;2.8;5.3;56.0;3.0;23.9
64499;Salies-de-Béarn;2.2;5.0;23.0;1.0;18.1
65138;Cauterets;23.0;12.6;11.0;2.0;21.7
65287;Loures-Barousse;16.0;8.0;5.0;1.0;25.2
65447;Tournay;8.6;6.9;8.0;1.0;32.0
65460;Vic-en-Bigorre;4.1;5.8;28.0;2.0;22.0
66009;Arles-sur-Tech;3.6;5.4;15.0;1.0;19.8
66149;Prades;3.3;4.6;28.0;2.0;20.8
66230;Vinça;4.7;4.2;9.0;1.0;17.0
67105;Drulingen;7.0;4.9;7.0;1.0;19.6
67282;Marlenheim;2.4;2.4;10.0;1.0;25.1
67313;Mutzig;3.3;1.6;10.0;2.0;17.1
69171;Sain-Bel;8.2;4.5;11.0;2.0;24.0
69248;Thizy-les-Bourgs;8.4;4.4;26.0;5.0;17.9
69289;Saint-Pierre-de-Chandieu;2.2;1.7;8.0;1.0;29.0
70198;Dampierre-sur-Salon;8.1;9.7;12.0;1.0;34.9
70310;Lure;3.8;3.4;27.0;3.0;24.0
71310;Montchanin;2.0;3.2;16.0;1.0;19.4
71350;Pierreclos;0.0;3.5;3.0;0.0;16.9
71512;Sennecey-le-Grand;3.4;5.8;17.0;1.0;15.7
72029;Beaumont-sur-Sarthe;5.1;6.1;12.0;1.0;15.8
72042;Bouloire;4.7;3.3;7.0;1.0;18.5
72068;La Chartre-sur-le-Loir;0.0;9.5;13.0;0.0;17.1
72090;Connerré;6.8;2.0;6.0;2.0;19.0
72138;Fresnay-sur-Sarthe;7.0;6.3;18.0;2.0;14.2
72191;Mayet;3.2;6.4;20.0;1.0;17.7
72231;Parigné-l'Évêque;1.9;3.6;19.0;1.0;23.6
72241;Montfort-le-Gesnois;3.4;3.8;11.0;1.0;17.9
73011;Albertville;3.5;2.0;39.0;7.0;17.3
74042;Bonneville;1.6;1.5;19.0;2.0;23.0
74164;Marignier;1.6;1.7;11.0;1.0;26.6
74241;Saint-Jeoire;2.9;2.3;8.0;1.0;16.1
74311;Viuz-en-Sallaz;2.2;1.3;6.0;1.0;27.3
76034;Val-de-Scie;0.0;3.2;8.0;0.0;12.8
76035;Aumale;10.2;4.1;8.0;2.0;11.8
76057;Barentin;2.5;2.0;24.0;3.0;16.0
76655;Saint-Valery-en-Caux;12.8;4.4;17.0;5.0;19.7
76700;Tôtes;6.3;4.4;7.0;1.0;14.5
76752;Yerville;0.0;5.2;13.0;0.0;16.6
77051;Bray-sur-Seine;8.6;3.4;8.0;2.0;15.0
77053;Brie-Comte-Robert;1.0;1.8;34.0;2.0;16.9
77079;Champagne-sur-Seine;3.1;2.2;14.0;2.0;15.6
77100;Le Châtelet-en-Brie;4.7;3.7;16.0;2.0;22.8
77296;Moissy-Cramayel;1.7;1.6;28.0;3.0;14.8
77458;Souppes-sur-Loing;1.9;2.5;13.0;1.0;9.7
78089;Bonnières-sur-Seine;2.0;2.9;14.0;1.0;22.3
78217;Épône;1.5;1.8;12.0;1.0;21.3
78402;Mézières-sur-Seine;2.6;2.1;8.0;1.0;17.4
78537;Saint-Arnoult-en-Yvelines;5.2;3.1;18.0;3.0;28.6
79005;Airvault;3.0;4.6;15.0;1.0;15.9
79079;Mauléon;7.0;3.7;32.0;6.0;22.3
79083;Chef-Boutonne;12.5;7.1;17.0;3.0;15.5
79179;Moncoutant-sur-Sèvre;5.9;5.7;29.0;3.0;27.9
80212;Corbie;4.8;3.5;22.0;3.0;15.8
80368;Friville-Escarbotin;2.2;2.9;13.0;1.0;16.6
80410;Ham;4.4;4.9;22.0;2.0;18.8
80630;Poix-de-Picardie;8.6;7.3;17.0;2.0;21.6
80680;Rosières-en-Santerre;3.3;2.3;7.0;1.0;17.0
80688;Rue;3.2;3.9;12.0;1.0;17.6
80721;Saint-Valery-sur-Somme;8.2;3.3;8.0;2.0;19.7
81124;Lacaune;4.1;6.9;17.0;1.0;20.9
81145;Lisle-sur-Tarn;6.4;2.3;11.0;3.0;21.3
82094;Lauzerte;6.9;8.9;13.0;1.0;17.1
82117;Montaigu-de-Quercy;7.7;6.9;9.0;1.0;14.8
82186;Valence;3.8;5.9;31.0;2.0;22.7
83004;Les Arcs;0.0;3.2;23.0;0.0;21.4
83121;Salernes;5.3;3.4;13.0;2.0;14.7
84004;Aubignan;1.7;1.4;8.0;1.0;18.7
84137;Vaison-la-Romaine;6.8;4.1;24.0;4.0;23.0
85003;Aizenay;2.0;2.2;22.0;2.0;34.7
85018;Beauvoir-sur-Mer;2.6;3.9;15.0;1.0;17.9
85109;Les Herbiers;2.5;2.8;46.0;4.0;28.7
85113;L'Île-d'Yeu;4.1;2.9;14.0;2.0;17.3
85135;Mareuil-sur-Lay-Dissais;3.6;4.3;12.0;1.0;25.3
85156;Moutiers-les-Mauxfaits;0.0;3.5;8.0;0.0;34.3
85182;Pouzauges;5.4;4.7;26.0;3.0;27.5
85226;Saint-Hilaire-de-Riez;1.6;2.2;27.0;2.0;24.7
86103;Gençay;11.5;8.6;15.0;2.0;22.1
86128;Lencloître;12.1;4.0;10.0;3.0;17.1
86139;Lusignan;3.8;5.3;14.0;1.0;25.9
87126;Rochechouart;5.4;3.2;12.0;2.0;15.7
87187;Saint-Yrieix-la-Perche;5.9;3.8;26.0;4.0;19.7
88258;Lamarche;11.8;5.9;5.0;1.0;10.0
88383;Remiremont;7.8;4.0;31.0;6.0;25.0
89086;Charny Orée de Puisaye;2.1;4.4;21.0;1.0;11.3
89125;Courson-les-Carrières;10.8;6.5;6.0;1.0;16.9
89206;Joigny;4.3;4.1;38.0;4.0;15.6
89345;Saint-Florentin;2.4;3.3;14.0;1.0;13.6
90009;Beaucourt;4.0;3.6;18.0;2.0;13.4
90033;Delle;3.5;3.5;20.0;2.0;10.4
91045;Ballancourt-sur-Essonne;2.6;1.9;15.0;2.0;19.7
91338;Limours;1.5;3.7;24.0;1.0;32.4
95351;Louvres;2.6;1.6;18.0;3.0;14.3
95355;Magny-en-Vexin;1.7;2.2;13.0;1.0;19.6
95370;Marines;5.8;4.4;15.0;2.0;28.8
97128;Sainte-Anne;0.4;1.5;36.0;1.0;15.9
97131;Terre-de-Haut;0.0;5.9;9.0;0.0;9.1
97220;Rivière-Pilote;1.7;1.5;18.0;2.0;11.2
97223;Saint-Esprit;1.0;1.6;16.0;1.0;13.5
97230;La Trinité;1.7;3.5;42.0;2.0;21.5
97231;Les Trois-Îlets;2.8;3.3;24.0;2.0;19.0
97308;Saint-Georges;2.3;3.7;16.0;1.0;5.9
97402;Bras-Panon;1.5;3.0;40.0;2.0;15.4
97417;Saint-Philippe;3.9;2.9;15.0;2.0;8.6
97421;Salazie;2.7;3.7;27.0;2.0;11.8
